employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1766831869,Christopher,Adams,Christopher.Adams@company.com,2021-12-30,HR Generalist,HR,"$40,098",1766831857,6003 Mills Shore,North Tammy,AS,44104,1998-09-26,Active
1766831870,Linda,Lester,Linda@Lester,2021-06-22,IT Support Specialist,IT,"$79,714",N/A,55647 Chase Vista Apt. 230,Mackenzieton,WV,81308,1984-03-16,Active
1766831871,Nathaniel,SHARP,Nathaniel.Sharp@company.com,2023-04-30,Data Engineer,Analytics,"$144,162",,26834 Nathan Track Apt. 581,East Austin,ND,79865,1998-01-14,
1766831872,john,Sanchez,John.Sanchez@company.com,2016-03-23,IT Manager,IT,"$69,692",1766831851,5340 Jessica Forge,Andrewshaven,NM,05367,2000-03-26,Active
1766831873,christine,Ramos,Christine.Ramos@company.com,2016-06-18,Data Engineer,Analytics,54204,1766831850,452 Ross Canyon,New Jacobton,AL,56223,1969-02-12,Terminated
1766831874,brandon,BUTLER,Brandon.Butler@company.com,2016-09-23,Sales Manager,Sales,"$52,356",1766831835,0123 Chad Wells,Lake Michaelside,AZ,28337,1999-08-23,Active
1766831875,Donna,PATTON,Donna.Patton@company.com,2016-09-27,IT Manager,IT,"$101,547",1766831818,37947 Gary Roads Suite 204,Timothyport,FL,78480,1981-03-05,Active
1766831876,Vanessa,JOHNSON,Vanessa.Johnson@company.com,2023-09-30,Sales Manager,Sales,106014,1766831818,05067 Bell Canyon,Richardborough,WA,11048,1978-01-13,
1766831877,Thomas,Gordon,Thomas.Gordon@company.com,2021-10-17,Security Analyst,IT,103226,1766831874,777 Jennifer Locks,Mcintoshport,PR,58791,1996-10-02,On Leave
1766831878,Anthony,GOULD,Anthony.Gouldcompany.com,2021-02-21,talent acquisition specialist, hr ,"$140,852",,72008 Jones Skyway Suite 900,Port Tracy,WV,89844,1980-04-23,ACTIVE
1766831879,erik,Harrison,Erik.Harrison@company.com,2022-03-13,HR Generalist,HR,"$109,510",1766831860,41833 Bender Junctions Suite 387,Gentryton,VT,46572,1992-03-22,ACTIVE
1766831880,Anthony,Peters,Anthony.Peters@company.com,2017-04-13,Product Analyst,Analytics,72127,1766831872,62611 Katelyn Forges Suite 271,Mcbridemouth,RI,46188,1962-12-17,On Leave
1766831881,John,PEREZ,John.Perez@company.com,2018-08-15,Systems Administrator,IT,69719,1766831860,6042 Karla Meadows Suite 183,West Matthewchester,MP,88432,2000-05-07,On Leave
1766831882,renee,Johnson,Renee.Johnson@company.com,2017-11-06,HR Generalist,HR,"$137,487",1766831857,66887 Elizabeth Forks,Gomezstad,NM,06093,1972-05-29,On Leave
1766831883,Daniel,Hoover,Daniel@Hoover,2017-10-31,Security Analyst,IT,114477,1766831876,4767 Fernando Villages,South Bernard,VT,29948,1962-03-27,Terminated
1766831884,Charles,Bruce,Charles.Bruce@company.com,2018-11-22,account executive, sales ,"$116,118",1766831875,85923 Terri Fork Suite 424,New Marcus,PW,22587,1981-03-30,ACTIVE
1766831885,Cassandra,Jacobs,Cassandra.Jacobs@company.com,2022-01-11,Product Analyst,Analytics,88417,,33512 Wyatt Falls Suite 773,Josephview,MD,07905,1985-05-05,
1766831886,tina,Hernandez,Tina.Hernandez@company.com,2025-05-20,Talent Acquisition Specialist,HR,"$98,196",1766831847,108 Ortega Motorway Suite 892,North Derrickville,NC,90036,1988-11-01,Active
1766831887,Sherry,CANNON,Sherry.Cannon@company.com,2018-09-07,HR Assistant,HR,107692,1766831866,406 Harrell Turnpike Suite 010,New Christopherhaven,ID,50809,1981-03-02,ACTIVE
1766831888,katie,Case,Katie.Case@company.com,2019-09-08,hr assistant, hr ,"$96,606",1766831835,51877 Cheryl Harbors,Jessicachester,IA,18920,1969-11-03,ACTIVE
1766831889,michael,Harris,Michael.Harris@company.com,2025-03-05,Analytics Manager,Analytics,85281,1766831818,125 Rogers Ridges Apt. 653,Tammymouth,MT,61816,2002-04-13,ACTIVE
1766831890,Dalton,Jackson,Dalton.Jackson@company.com,2018-08-14,Product Analyst,Analytics,63729,,8133 Gutierrez Lane,North Nataliechester,ID,47516,1976-04-14,On Leave
1766831890,Dalton,Jackson,Dalton.Jackson@company.com,2018-08-14,Product Analyst,Analytics,63729,,8133 Gutierrez Lane,North Nataliechester,ID,47516,1976-04-14,On Leave
1766831892,gary,Reese,Gary.Reese@company.com,2022-07-09,Analytics Manager,Analytics,58772,1766831876,7465 Jennifer Rue Apt. 095,New Stephanieton,MA,83596,1990-11-09,ACTIVE
1766831893,marie,WEISS,Marie.Weiss@company.com,2017-07-28,DevOps Engineer,IT,143379,1766831874,92422 Everett Spurs Apt. 838,North Aliciaborough,MP,87689,1962-10-25,ACTIVE
1766831894,catherine,Hawkins,Catherine.Hawkinscompany.com,2024-10-18,HR Manager,HR,"$104,143",N/A,41142 Kevin Crest Apt. 159,Hinesmouth,MD,43096,1983-08-01,Active
1766831895,craig,Anderson,Craig.Anderson@company.com,2024-02-09,HR Assistant,HR,"$148,773",1766831835,4667 Walker Plains,Thompsonshire,AR,25018,1969-05-23,Terminated
1766831896,Thomas,Warren,Thomas.Warren@company.com,2025-07-20,Learning & Development Lead,HR,"$48,625",1766831876,0914 Kelly Village Suite 284,Velezfurt,MH,27601,2001-11-03,Active
1766831897,Lindsay,Peterson,Lindsay.Peterson@company.com,2020-08-10,Talent Acquisition Specialist,HR,78195,1766831818,512 Acosta Fall,West Jordan,GA,78615,1965-07-08,On Leave
1766831898,Jennifer,Johnson,Jennifer.Johnson@company.com,2028-07-01,business development representative, sales ,"$102,662",1766831850,57289 Lewis Roads Suite 070,Walterstad,OR,07295,1961-05-07,Terminated
1766831899,Natalie,PARSONS,natalie.parsons@COMPANY.COM,2025-10-26,Data Engineer,Analytics,100304,,486 Reynolds Extension Apt. 411,Shieldstown,DE,01470,1997-10-27,
1766831900,erik,KIM,Erik.Kim@company.com,2017-08-14,sales operations analyst, sales ,"$116,066",,6561 Keith Mount,Baileyland,RI,00711,1990-03-30,Terminated
1766831901,Steven,Brown,Steven.Brown@company.com,2018-01-07,Learning & Development Lead,HR,109861,11899,4859 Jasmine Rapid,South Hunter,MT,39520,1982-05-21,
1766831902,Ryan,SANCHEZ,Ryan.Sanchez@company.com,2025-08-28,IT Support Specialist,IT,"$123,694",1766831876,11088 Jessica Shore Apt. 870,Lake Davidborough,AL,39070,1993-11-19,ACTIVE
1766831903,carlos,Edwards,Carlos.Edwards@company.com,2024-11-08,it manager, it ,"$115,107",1766831892,55716 Moore Trafficway,North Ericbury,TN,52230,1985-04-28,
1766831904,April,DUNCAN,April.Duncan@company.com,2019-05-28,data engineer, analytics ,81629,1766831889,328 Lauren Fall,West Edwardburgh,VT,61687,1967-02-07,ACTIVE
1766831905,Jennifer,FIGUEROA,Jennifer.Figueroa@company.com,2023-08-23,Product Analyst,Analytics,72370,1766831857,10702 Tasha Inlet,North Markmouth,KY,47098,1962-01-23,Active
1766831906,Amy,FRANKLIN,Amy.Franklin@company.com,2019-01-15,Business Development Representative,Sales,97118,1766831866,15754 Amanda Stravenue Apt. 512,New Amberfurt,WV,30188,1993-04-19,Active
1766831907,Joseph,Edwards,Joseph.Edwards@company.com,2025-04-22,business intelligence analyst, analytics ,83809,1766831876,124 Orr Throughway,Johnton,IA,64325,1987-02-26,Active
1766831908,emily,Young,Emily.Young@company.com,2021-10-26,IT Manager,IT,"$93,322",1766831857,93700 Ford Isle,Willistown,IN,51148,1976-05-25,On Leave
1766831909,william,JONES,William.Jonescompany.com,2019-07-05,hr assistant, hr ,87637,1766831876,892 Chad Spurs Suite 423,Stevensmouth,FM,60288,1970-01-01,ACTIVE
1766831910,julie,ADAMS,Julie.Adams@company.com,2018-08-26,DevOps Engineer,IT,"$46,204",1766831876,5457 Ellen Brook Suite 282,Fernandezport,AK,47750,1978-11-08,
1766831911,Mary,Fuller,Mary.Fuller@company.com,2025-02-05,Talent Acquisition Specialist,HR,59146,1766831889,3963 Dylan Run,Rebeccabury,NC,85363,1977-01-24,ACTIVE
1766831912,Lisa,WHITE,Lisa.White@company.com,2017-11-12,Business Intelligence Analyst,Analytics,41538,1766831889,8129 Scott Meadows Apt. 509,South Natalie,OH,83997,1967-09-06,Active
1766831913,priscilla,MCCOY,priscilla.mccoy@COMPANY.COM,2019-08-09,HR Manager,HR,"$97,998",1766831903,10282 Christopher Lodge,Jennifertown,MN,74667,1970-09-07,
1766831914,paul,KLEIN,Paul.Klein@company.com,2019-05-06,learning & development lead, hr ,129480,1766831860,827 Hobbs Run,Lake Michelletown,CA,57616,1982-12-11,Active
1766831915,susan,Schultz,Susan.Schultz@company.com,2016-05-12,Sales Operations Analyst,Sales,"$138,140",1766831818,95481 Courtney Hollow Apt. 021,Edwardsburgh,DE,90544,1978-11-17,On Leave
1766831916,Susan,BROWN,Susan.Brown@company.com,2024-10-17,IT Support Specialist,IT,"$48,163",1766831866,05468 Leslie Hollow,Gutierrezbury,ME,44528,1989-10-17,
1766831917,Neil,Waters,Neil.Waters@company.com,2023-01-31,account executive, sales ,"$139,039",1766831875,52777 Joseph Mill Apt. 616,Caseyview,SC,52637,1969-10-24,Terminated
1766831918,Gerald,Reed,Gerald.Reed@company.com,2016-09-09,Business Development Representative,Sales,59747,1766831889,525 Linda Crossroad Suite 905,Lake Hannahborough,NJ,63972,1963-05-12,Terminated
1766831919,Tammy,Walker,Tammy@Walker,2016-04-05,IT Support Specialist,IT,96083,1766831889,19941 Jeremiah Curve,Johnsonfort,IN,96259,1997-09-06,On Leave
1766831920,Kelly,Baker,Kelly.Baker@company.com,2021-04-26,IT Manager,IT,"$99,976",1766831860,9905 Jessica Light Suite 457,Jimshire,MP,33528,1975-02-03,ACTIVE
1766831921,Lisa,Yates,Lisa.Yates@company.com,2029-08-28,Analytics Manager,Analytics,"$133,470",1766831889,77377 Thompson Estates Apt. 318,Walkertown,TN,31426,1979-07-08,On Leave
1766831922,Nina,Nichols,nina.nichols@COMPANY.COM,2019-03-17,Learning & Development Lead,HR,"$123,250",1766831835,1013 Beck Pines,Port Sara,VA,13772,2000-03-12,On Leave
1766831923,Danielle,Roberts,Danielle.Roberts@company.com,2017-05-05,IT Manager,IT,120459,1766831908,006 Ryan Crescent,Ballmouth,VT,95305,1997-12-10,Active
1766831924,anthony,Martinez,Anthony.Martinez@company.com,2017-07-12,Sales Operations Analyst,Sales,84443,1766831894,69015 Mejia Square Apt. 301,Stephanieview,NM,90527,1978-04-26,Active
1766831924,anthony,Martinez,Anthony.Martinez@company.com,2017-07-12,Sales Operations Analyst,Sales,84443,1766831894,69015 Mejia Square Apt. 301,Stephanieview,NM,90527,1978-04-26,Active
1766831926,todd,VAZQUEZ,todd.vazquez@COMPANY.COM,2025-04-21,Data Engineer,Analytics,"$90,163",1766831923,7682 Hansen Hill,Masonland,MN,96340,1977-12-06,
1766831927,Danny,Ruiz,Danny.Ruiz@company.com,2019-01-21,DevOps Engineer,IT,"$148,506",N/A,539 Melissa Square Apt. 543,Nguyenville,ID,49945,1971-07-13,Terminated
1766831928,stephen,EATON,Stephen@Eaton,2017-04-22,Data Analyst,Analytics,"$87,708",1766831875,3750 Ryan Plain,Lake Nicole,PR,32467,1989-02-06,On Leave
1766831929,kari,Martin,Kari.Martin@company.com,2023-04-27,sales operations analyst, sales ,"$44,437",1766831892,8553 Samantha Mall Suite 022,East Nancystad,HI,53593,2003-11-28,
1766831930,amanda,DAVIS,Amanda.Davis@company.com,2021-05-22,Systems Administrator,IT,71746,1766831913,87241 Bullock Oval,Matthewport,SC,88311,1995-01-14,
1766831931,Heather,Tucker,Heather.Tucker@company.com,2020-04-27,analytics manager, analytics ,95105,1766831857,0802 Pierce Union,Amberbury,ND,92985,1996-12-19,On Leave
1766831932,laurie,Williams,Laurie.Williams@company.com,2024-10-03,Analytics Manager,Analytics,45037,1766831903,551 Ramos Loop Suite 016,Johnsonshire,NC,12541,2003-11-03,On Leave
1766831933,Norma,STEVENS,Norma.Stevens@company.com,2020-09-09,HR Generalist,HR,70981,N/A,028 Hawkins Mountains,West Jonathanstad,MI,71070,1960-10-12,
1766831934,jason,SMITH,Jason.Smithcompany.com,2018-08-11,Analytics Manager,Analytics,"$74,630",1766831876,36890 Sean Courts Apt. 300,Martinezmouth,UT,39727,1995-07-25,ACTIVE
1766831935,kelsey,Jones,Kelsey.Jones@company.com,2017-04-22,Learning & Development Lead,HR,108362,1766831874,8150 Jennifer Circles,West Kylestad,MN,69660,2003-02-06,Terminated
1766831936,Jamie,NGUYEN,Jamie.Nguyen@company.com,2025-04-11,Systems Administrator,IT,106418,1766831875,7980 Kevin Burg Apt. 745,Morenostad,NC,77401,1964-10-08,ACTIVE
1766831937,Donald,OCONNELL,Donald.Oconnell@company.com,2021-12-30,Data Analyst,Analytics,57272,1766831894,050 Ruth Field Suite 254,Teresaburgh,NH,21107,1996-04-08,Active
1766831938,shannon,HARRIS,Shannon.Harris@company.com,2018-05-05,Sales Associate,Sales,"$107,454",1766831921,05309 Frost Station Suite 552,Port Melissaville,MO,14938,1979-07-12,Active
1766831939,jaime,WILSON,Jaime.Wilson@company.com,2021-02-12,hr generalist, hr ,149888,1766831908,9274 Tabitha Shores Apt. 150,Lisachester,RI,21486,1993-06-16,
1766831940,kaitlyn,Wilson,Kaitlyn.Wilson@company.com,2025-04-03,talent acquisition specialist, hr ,"$71,454",1766831923,738 Smith Crest Suite 856,Randyborough,AZ,79744,1970-10-14,On Leave
1766831941,Joshua,Lopez,Joshua.Lopez@company.com,2019-05-13,DevOps Engineer,IT,"$52,961",1766831913,87204 Oliver Mission,South Heidistad,GU,66737,1961-10-22,On Leave
1766831942,Cynthia,Park,Cynthia.Park@company.com,2023-01-06,HR Manager,HR,57946,1766831857,6537 Steven Fields Apt. 586,New Ryanfurt,KS,42863,1964-11-04,On Leave
1766831943,Brent,AGUIRRE,Brent.Aguirre@company.com,2025-06-11,Systems Administrator,IT,105556,1766831903,3527 Mendez Trail,South Nicholas,IL,69824,2002-10-15,Active
1766831944,Angela,Rhodes,Angela.Rhodes@company.com,2020-02-29,product analyst, analytics ,"$117,884",1766831920,393 Tucker Point Apt. 799,West Davidstad,DC,56468,1977-06-13,Active
1766831945,kaitlyn,MORALES,Kaitlyn.Morales@company.com,2017-09-11,Security Analyst,IT,108338,1766831866,181 Brittany Club,North Cynthia,MA,01182,2002-01-21,
1766831946,sherry,GARCIA,sherry.garcia@COMPANY.COM,2025-10-13,Sales Manager,Sales,"$132,607",1766831835,873 Castaneda Crossing,North Danielport,FM,88139,1961-04-01,Active
1766831947,Patricia,KRAMER,Patricia.Kramer@company.com,2018-06-06,IT Support Specialist,IT,"$149,148",1766831903,908 Graham Haven,Walshshire,RI,47003,1981-06-25,ACTIVE
1766831948,jesus,RIVAS,Jesus.Rivas@company.com,2022-08-03,Business Development Representative,Sales,"$56,475",1766831847,5590 Jones Keys,Amandahaven,ID,54207,1976-01-04,ACTIVE
1766831949,rebecca,Manning,Rebecca.Manning@company.com,2024-04-16,HR Assistant,HR,87387,1766831872,10099 Hicks Mills,Brandonhaven,MS,25104,1963-05-24,Active
1766831950,Joshua,THOMPSON,Joshua.Thompson@company.com,2028-04-04,sales operations analyst, sales ,"$125,723",1766831931,8545 Brian Cape,Lake Timothyhaven,PR,08979,1980-03-13,ACTIVE
1766831951,Kathryn,Chapman,Kathryn.Chapman@company.com,2022-01-25,Business Intelligence Analyst,Analytics,111994,1766831920,94508 Morales Parks,West Markberg,DE,02408,1978-08-03,Active
1766831952,Alexandra,OLIVER,Alexandra.Oliver@company.com,2018-09-27,Sales Associate,Sales,69690,N/A,5182 Morris Pike,Jamesberg,KY,98705,1983-07-19,
1766831953,jessica,Mitchell,Jessica.Mitchellcompany.com,2018-10-01,Systems Administrator,IT,"$48,621",1766831931,6789 Ashlee Path Suite 585,North Anthony,ND,52859,1966-06-12,Active
1766831954,erin,Howell,Erin.Howell@company.com,2024-08-29,Security Analyst,IT,"$141,163",1766831894,46888 Melissa Manors Apt. 324,Davidfort,FL,13515,1960-09-09,ACTIVE
1766831955,james,CARRILLO,James.Carrillo@company.com,2023-10-25,analytics manager, analytics ,61901,1766831851,6850 Howell Square,West Maria,VA,86835,1967-02-11,On Leave
1766831956,Maria,Stevens,Maria.Stevens@company.com,2025-04-28,Business Development Representative,Sales,143941,1766831857,2577 Latoya Course,Dakotaberg,WA,39812,1981-02-06,Active
1766831957,lindsey,JONES,Lindsey.Jones@company.com,2016-12-16,Security Analyst,IT,132659,10441,08240 Steven Loaf Apt. 020,Bradleystad,OH,89861,1976-12-16,ACTIVE
1766831958,Emily,Harrington,Emily.Harrington@company.com,2023-01-19,Talent Acquisition Specialist,HR,"$55,266",1766831850,46926 Bryan Forest Apt. 482,Rebeccaton,HI,36245,1989-05-24,ACTIVE
1766831959,jacob,Garcia,Jacob.Garcia@company.com,2016-08-27,Product Analyst,Analytics,122545,1766831934,703 Michelle Camp Apt. 136,Garrettside,TX,54403,1965-11-14,Terminated
1766831960,Charles,Brown,Charles.Brown@company.com,2019-02-26,Data Engineer,Analytics,"$68,876",1766831835,266 Bell Light Apt. 109,West Jennifer,CT,11417,1992-12-02,Active
1766831961,Roy,MONTGOMERY,Roy.Montgomery@company.com,2017-08-05,Product Analyst,Analytics,"$100,449",1766831894,80440 Gary Burg,North Stephenfurt,LA,87057,1973-12-24,
1766831962,Tyler,Porter,Tyler.Porter@company.com,2023-07-30,DevOps Engineer,IT,51610,1766831850,551 Cooper Isle,Juliaport,AZ,87524,1993-04-25,On Leave
1766831963,jessica,Davies,Jessica.Davies@company.com,2024-03-03,IT Manager,IT,"$122,192",,683 Joshua Pass Suite 925,Webbchester,UT,11392,1969-08-28,ACTIVE
1766831964,Joseph,THOMPSON,Joseph.Thompson@company.com,2024-03-24,Learning & Development Lead,HR,"$120,846",1766831872,96413 Harris Viaduct,West Sarahtown,SC,88161,1981-06-10,
1766831965,Thomas,Lee,Thomas.Lee@company.com,2017-02-02,Product Analyst,Analytics,"$78,343",1766831889,7163 Amy Highway,Port Lawrence,MA,58581,1964-09-11,ACTIVE
