employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1766819537,david,SMITH,David.Smith@company.com,2024-07-08,Product Analyst,Analytics,130120,N/A,48403 Moore Islands,South Kaylahaven,AL,15583,1973-10-02,
1766819539,Dustin,CANNON,Dustin.Cannon@company.com,2024-03-21,Sales Operations Analyst,Sales,"$117,317",1766819536,75293 Paula Road,Port Alexanderberg,NY,43639,2001-07-27,On Leave
1766819540,kenneth,WATTS,kenneth.watts@COMPANY.COM,2021-05-15,Analytics Manager,Analytics,"$147,010",1766819534,231 Patricia Loop Suite 443,Romerofort,ME,84819,1976-09-22,Terminated
1766819541,michael,Scott,Michael.Scott@company.com,2020-05-23,IT Manager,IT,143470,1766819536,50434 Maldonado Pike Suite 751,Port Marcus,GA,37637,1968-05-07,
1766819542,jeff,Ward,Jeff.Ward@company.com,2022-11-04,HR Generalist,HR,44882,1766819536,050 Adam Road,Lake Laura,MN,68025,1966-11-17,
1766819543,ashley,Walsh,Ashley.Walsh@company.com,2018-01-28,hr assistant, hr ,"$73,353",1766819540,64787 Maria Plaza,South Jamesbury,AK,24900,2003-01-05,Terminated
1766819544,jessica,WALTERS,Jessica.Walters@company.com,2019-10-18,business intelligence analyst, analytics ,110697,,159 Lisa Valley Suite 492,Andersonside,CT,31303,1995-01-10,
1766819545,andrew,VEGA,Andrew.Vega@company.com,2024-08-10,Sales Operations Analyst,Sales,98844,,1466 Maxwell Loop,New Tracyville,NE,38274,1983-08-31,ACTIVE
1766819546,Kaitlyn,EVANS,Kaitlyn.Evans@company.com,2018-06-02,Sales Manager,Sales,146849,1766819536,1137 Barton Inlet Apt. 297,North Meganport,AS,95785,1972-03-10,Terminated
1766819547,bruce,Ayala,Bruce.Ayala@company.com,2016-02-21,analytics manager, analytics ,104163,,850 Phillips Station,New Kaylaborough,AS,97498,1987-08-17,On Leave
1766819548,jennifer,Sanchez,Jennifer.Sanchez@company.com,2027-06-19,sales associate, sales ,"$73,043",1766819541,01524 Vincent Harbors,Port Geraldport,TN,91704,2001-10-20,
1766819549,Jacob,GUZMAN,Jacob.Guzman@company.com,2016-01-04,HR Manager,HR,139876,,416 Brianna Street Apt. 197,East Michaelton,SC,27948,1999-05-22,On Leave
1766819550,jason,LITTLE,Jason.Little@company.com,2022-08-30,Learning & Development Lead,HR,116771,1766819549,253 Lopez Brook,Kellymouth,MA,37290,1988-06-27,Active
1766819551,stephanie,WISE,Stephanie.Wise@company.com,2023-08-04,hr generalist, hr ,101716,1766819546,2960 Le Mews,Hernandezborough,NH,37671,1990-07-17,ACTIVE
1766819552,derrick,JORDAN,Derrick.Jordan@company.com,2021-09-21,data engineer, analytics ,74845,1766819536,404 Howell Stream,Lake Anthonyberg,KY,44495,1965-01-31,On Leave
1766819553,Kristy,Mcgee,Kristy.Mcgee@company.com,2018-01-21,security analyst, it ,"$44,058",1766819541,8487 Johnson Corner Apt. 588,West Christinechester,AZ,30124,1962-07-22,Terminated
1766819554,Robert,Allen,Robert.Allen@company.com,2023-10-19,Learning & Development Lead,HR,"$43,083",10980,961 Clayton Harbor,Rodneystad,OR,58713,1977-08-27,Terminated
1766819555,ronald,Smith,Ronald.Smith@company.com,2020-10-17,IT Manager,IT,114585,1766819546,0160 Damon Trail,Marilynside,MH,64994,1994-11-22,On Leave
1766819556,carolyn,Peters,Carolyn.Peters@company.com,2025-05-31,hr assistant, hr ,"$117,017",N/A,0025 Edwin Extensions Suite 018,East Barbara,MO,60612,1963-06-29,Active
1766819557,Jessica,Noble,Jessica.Noble@company.com,2018-06-18,analytics manager, analytics ,"$99,756",1766819534,333 Lamb Plaza,West Curtis,CT,50081,1981-05-22,On Leave
1766819558,Mark,Cunningham,Mark.Cunningham@company.com,2019-02-11,Business Intelligence Analyst,Analytics,"$100,937",1766819546,07759 Jeffrey Isle Apt. 781,Villanuevaport,PR,96099,1977-07-15,Active
1766819559,Zachary,SIMPSON,Zachary.Simpson@company.com,2023-11-17,Talent Acquisition Specialist,HR,47662,1766819546,386 Weaver Landing,South Annachester,VT,97763,1970-08-09,On Leave
1766819560,Brittany,Solomon,Brittany.Solomon@company.com,2021-05-03,Sales Associate,Sales,"$81,834",,856 Mccullough Underpass,South Tyler,WI,79789,1987-11-30,ACTIVE
1766819561,Nicole,Chang,Nicole.Chang@company.com,2021-07-10,Security Analyst,IT,"$123,525",1766819540,867 Elizabeth Overpass Suite 916,Hayesstad,WI,25104,1989-03-28,ACTIVE
1766819562,jennifer,TAYLOR,Jennifer.Taylor@company.com,2022-04-26,Sales Operations Analyst,Sales,141787,1766819546,4464 Connie Walks Suite 016,Contreraschester,PR,11127,1975-02-08,Active
1766819563,Marie,ORTIZ,marie.ortiz@COMPANY.COM,2022-05-23,Account Executive,Sales,"$142,269",1766819534,814 Ballard Square,South Jennifertown,NH,21440,2003-02-09,Terminated
1766819564,richard,RIVERA,Richard.Rivera@company.com,2017-02-12,Sales Associate,Sales,"$47,952",1766819534,610 Ana Falls Suite 708,Williamsville,VT,15956,2002-06-11,On Leave
1766819565,elizabeth,WILSON,Elizabeth.Wilson@company.com,2016-07-15,Analytics Manager,Analytics,"$61,698",,23457 Lane Radial,Martinland,TX,27907,1963-06-17,Active
1766819566,christopher,FISHER,Christopher.Fisher@company.com,2019-01-14,Account Executive,Sales,133760,1766819546,6479 Figueroa Roads Apt. 763,Lake Tammy,AK,97245,1979-05-23,
1766819567,Nicole,Smith,Nicole.Smith@company.com,2021-05-20,Business Intelligence Analyst,Analytics,126591,11161,41337 Anthony Courts,Alvarezfort,OH,15254,1993-01-04,ACTIVE
1766819568,Maxwell,Rosario,Maxwell.Rosario@company.com,2023-01-09,Analytics Manager,Analytics,"$46,185",1766819536,2701 Small Harbors Suite 890,East Patrickchester,NJ,62829,1985-09-28,Terminated
1766819569,timothy,Rodriguez,Timothy.Rodriguez@company.com,2021-05-27,Systems Administrator,IT,"$125,291",1766819534,1551 James Court Apt. 878,Bryanland,IA,65660,1988-10-26,On Leave
1766819570,Douglas,COLEMAN,Douglas.Coleman@company.com,2017-05-16,DevOps Engineer,IT,"$54,952",N/A,194 Riddle Springs Suite 276,North Kimberlyview,OR,72993,1961-06-29,
1766819571,Nicole,Stevens,Nicole.Stevens@company.com,2021-06-12,Security Analyst,IT,"$126,430",1766819547,578 Garcia Pines Apt. 835,East Aliceburgh,VT,46348,2001-08-19,
1766819572,barbara,Garcia,barbara.garcia@COMPANY.COM,2023-09-28,Data Analyst,Analytics,"$112,044",1766819541,026 Macias Freeway Suite 660,Carolineborough,ID,51098,1966-05-04,On Leave
1766819573,Carl,Lawson,Carl.Lawson@company.com,2024-04-05,Sales Associate,Sales,"$120,672",1766819557,57024 Smith Park Suite 351,Lake Mario,TN,34698,1960-08-25,Active
1766819574,Ryan,Walker,ryan.walker@COMPANY.COM,2024-04-10,HR Assistant,HR,"$144,048",1766819541,0944 Olson Cliffs Apt. 328,South Terri,ND,88304,1965-11-29,Terminated
1766819575,dana,Murray,Dana.Murray@company.com,2025-08-01,DevOps Engineer,IT,61910,1766819547,802 Perkins Ranch Suite 467,Lake Albertside,IA,09814,1961-05-22,
1766819576,kaitlyn,Harris,Kaitlyn.Harris@company.com,2025-08-16,Talent Acquisition Specialist,HR,87068,1766819557,178 Murray Plaza,Stevensfurt,ND,78359,1967-08-30,
1766819577,Jennifer,Oliver,Jennifer.Oliver@company.com,2029-01-20,Analytics Manager,Analytics,92890,1766819565,78257 Hull Ferry Suite 359,Mariaside,CO,95436,1999-12-22,Terminated
1766819578,Dawn,Baker,dawn.baker@COMPANY.COM,2021-02-15,learning & development lead, hr ,44632,1766819568,1462 Anthony Rest Suite 458,Port Benjamin,GA,83169,1981-09-21,On Leave
1766819579,Jenna,DENNIS,Jenna@Dennis,2017-09-12,sales manager, sales ,146071,1766819557,477 Simpson Grove Apt. 149,North Robertshire,FL,49662,1989-08-18,ACTIVE
1766819580,Brian,WILLIAMS,Brian.Williams@company.com,2023-04-25,Learning & Development Lead,HR,"$140,860",1766819534,18471 David Inlet,East Rachelmouth,MI,47675,1988-05-01,On Leave
1766819581,Alexis,Pope,Alexis.Pope@company.com,2018-07-10,DevOps Engineer,IT,100064,1766819565,7252 Teresa Mission Suite 652,Franklinton,PW,31886,1976-01-01,Active
1766819582,abigail,PHILLIPS,Abigail.Phillips@company.com,2017-03-07,Data Analyst,Analytics,63182,1766819546,873 Bass Tunnel,North Charlesstad,CA,68881,1996-08-25,Terminated
1766819583,Julian,Simpson,Julian.Simpson@company.com,2023-02-15,Security Analyst,IT,"$60,322",,21446 Wells Mount Suite 291,Wardmouth,NM,82355,1988-07-11,Active
1766819584,Olivia,HOLMES,Olivia.Holmes@company.com,2029-10-18,IT Support Specialist,IT,"$122,971",1766819540,628 Brown Neck,Port Paulland,WI,36433,1960-02-22,ACTIVE
1766819585,jeremy,WILLIAMS,Jeremy.Williams@company.com,2016-04-10,IT Manager,IT,121426,1766819540,6245 Weaver Isle,Lake Patricia,LA,17589,1966-06-05,Active
1766819586,angela,Walker,Angela.Walker@company.com,2024-04-21,talent acquisition specialist, hr ,"$41,409",,50105 Arnold Lane,Trevinoland,LA,59191,1984-11-15,ACTIVE
1766819587,Marc,LESTER,Marc@Lester,2021-02-02,Systems Administrator,IT,"$103,746",1766819577,82764 Hudson Flat Apt. 531,Jessicaborough,NJ,36200,1975-02-06,
1766819588,Joseph,Jacobson,Joseph.Jacobson@company.com,2016-12-07,Product Analyst,Analytics,"$110,817",1766819577,2783 Heather Wells,Buchananhaven,VA,02316,1995-03-20,ACTIVE
1766819589,Victoria,Acevedo,victoria.acevedo@COMPANY.COM,2021-12-06,Data Engineer,Analytics,"$67,057",1766819568,301 Roberson Lodge,Nelsonhaven,NJ,54060,1993-09-09,
1766819590,John,Davis,John.Davis@company.com,2025-02-13,Product Analyst,Analytics,124659,1766819540,817 Barbara Crossing Apt. 968,New Ericmouth,DC,56109,1960-01-15,ACTIVE
1766819591,Justin,CANTU,Justin.Cantu@company.com,2022-10-24,DevOps Engineer,IT,96301,1766819585,14143 Bailey Brook,Amberstad,CO,34746,1971-10-25,Active
1766819592,Gordon,Hall,Gordon.Hall@company.com,2020-07-13,Security Analyst,IT,"$76,428",1766819568,851 Kelsey Radial,Lake Jenniferview,WV,25076,1997-11-15,Terminated
1766819593,derrick,PHILLIPS,Derrick.Phillips@company.com,2022-01-15,Analytics Manager,Analytics,120917,1766819579,11042 Butler Roads,Johnport,AK,47399,2003-11-06,Terminated
1766819594,Jennifer,Smith,Jennifer.Smith@company.com,2020-09-26,Learning & Development Lead,HR,78837,N/A,939 Santiago Inlet,Robertfort,DC,83324,1992-08-31,ACTIVE
1766819595,jordan,Johnson,Jordan.Johnson@company.com,2020-05-14,HR Assistant,HR,"$84,362",1766819565,85007 Kevin Alley Apt. 670,Whiteside,MH,18724,1972-03-15,On Leave
1766819596,linda,GIBSON,Linda.Gibson@company.com,2029-01-27,IT Support Specialist,IT,137735,1766819557,187 Allen Crossing,Port Michaelfurt,MH,76307,1999-04-25,Active
1766819597,Steven,STOUT,steven.stout@COMPANY.COM,2020-10-31,Sales Associate,Sales,149173,1766819549,370 Mitchell Rest,Kristinamouth,SC,10044,1990-09-09,ACTIVE
1766819598,william,Crawford,William.Crawford@company.com,2022-04-13,Sales Associate,Sales,"$60,972",N/A,519 Amanda Island Apt. 495,Bethanyville,MP,16135,1992-03-29,Active
1766819599,Michael,POWELL,Michael.Powell@company.com,2016-02-27,Sales Associate,Sales,"$121,046",1766819534,4415 Walker Mills Apt. 033,Leonbury,NM,12968,1993-04-14,Terminated
1766819600,Amy,Williams,Amy.Williams@company.com,2017-09-09,Business Development Representative,Sales,"$40,087",1766819568,726 Ricky Ridges,South Joshua,OR,28521,2002-05-11,On Leave
1766819601,monica,White,Monica.White@company.com,2021-10-31,Analytics Manager,Analytics,"$40,465",,02167 Noah Mountains,Shaunburgh,FL,62626,1968-02-11,Terminated
1766819602,Christine,BARRON,christine.barron@COMPANY.COM,2020-08-08,business intelligence analyst, analytics ,"$85,576",,0235 Kennedy Route Suite 536,Karenhaven,WA,80402,1966-11-23,Terminated
1766819603,Corey,TAYLOR,Corey.Taylor@company.com,2020-12-09,sales associate, sales ,88454,1766819557,06753 Wilkins Skyway,Lake Kevinton,PR,92863,1996-08-02,ACTIVE
1766819604,lisa,Robinson,Lisa.Robinson@company.com,2023-06-02,business intelligence analyst, analytics ,"$90,767",N/A,03931 Bates Trafficway,East Stanleyhaven,CO,21670,1993-01-01,Active
1766819605,nicolas,TATE,Nicolas.Tate@company.com,2024-07-23,Account Executive,Sales,56449,1766819577,442 Romero Forges,Javierland,WI,05942,1975-10-21,
1766819606,eric,BARBER,Eric@Barber,2022-10-11,Product Analyst,Analytics,81554,1766819579,2286 Castro Key,West Trevorbury,GA,57186,1971-07-26,Active
1766819607,briana,Hester,Briana.Hester@company.com,2022-03-08,Sales Associate,Sales,135286,1766819577,95473 Ferrell Way,East Jill,VI,59341,1976-06-28,On Leave
1766819608,George,Garcia,George.Garcia@company.com,2019-05-11,Sales Operations Analyst,Sales,122530,1766819585,4059 Tyler Point,South Christian,NY,87954,1990-03-21,ACTIVE
1766819609,Amanda,Jenkins,Amanda.Jenkins@company.com,2023-12-15,Sales Associate,Sales,"$61,857",1766819541,7712 Mackenzie Union Suite 031,New Elizabethmouth,NY,64973,1991-06-10,On Leave
1766819610,Kelly,BAILEY,Kelly.Bailey@company.com,2022-09-16,hr manager, hr ,56005,1766819546,752 Leonard Manor,West Sarah,IN,04975,2003-04-01,Terminated
1766819611,vincent,MARTINEZ,Vincent.Martinez@company.com,2021-10-10,hr generalist, hr ,"$145,912",1766819540,5185 Martin Hill,Lake Andreaside,MA,18284,1960-01-07,Terminated
1766819612,Emily,Herrera,Emily.Herrera@company.com,2020-04-19,DevOps Engineer,IT,102592,1766819568,429 Dawn Overpass Apt. 836,New Richard,WI,29287,1982-07-13,Terminated
1766819613,wanda,Gates,Wanda.Gates@company.com,2019-10-28,HR Generalist,HR,"$115,983",1766819601,5804 Brandi Stravenue,Lake Robert,TN,73880,1987-11-05,Terminated
1766819614,david,COX,David.Cox@company.com,2017-07-22,hr manager, hr ,58744,1766819610,6872 Benson Circles Apt. 566,West Nicholas,VT,98714,1967-06-18,On Leave
1766819615,bobby,Sawyer,Bobby.Sawyer@company.com,2020-07-31,Data Engineer,Analytics,79797,11405,53414 Walters Cove,Kylefurt,NC,42043,1964-05-06,On Leave
1766819616,Arthur,BURNETT,Arthur.Burnett@company.com,2025-06-25,Business Intelligence Analyst,Analytics,"$131,067",1766819534,3207 Steve Harbors Suite 782,Samanthaberg,MS,29191,1975-08-27,Terminated
1766819617,Tyler,Watson,tyler.watson@COMPANY.COM,2022-07-08,HR Manager,HR,"$48,515",1766819534,1454 Roach Rapid,Franciscoport,NC,88847,1980-04-21,
1766819618,Kathy,RODRIGUEZ,Kathy.Rodriguez@company.com,2016-10-24,Sales Operations Analyst,Sales,83107,N/A,39999 Ryan Tunnel,East Bettyton,MO,68911,1992-01-06,ACTIVE
1766819619,christopher,WALSH,Christopher.Walsh@company.com,2018-10-10,it support specialist, it ,132534,1766819540,0118 Natalie Mills,North Jamesburgh,WI,95724,1994-06-26,
1766819620,Victoria,Doyle,Victoria.Doyle@company.com,2029-11-16,Sales Manager,Sales,"$44,227",1766819617,7600 Rose Stravenue,West Stevenfort,OH,58819,1969-07-31,Active
1766819621,holly,Munoz,Holly.Munoz@company.com,2019-06-09,it support specialist, it ,74393,1766819541,6240 Erin Hills Suite 435,Lake Michael,MO,10738,1970-05-23,
1766819622,maria,BERRY,Maria.Berry@company.com,2021-08-15,hr manager, hr ,76594,,422 Leroy Station Suite 757,Jacobton,PR,94583,1980-06-22,Active
1766819623,Kevin,Roberts,Kevin.Roberts@company.com,2030-01-23,Business Development Representative,Sales,95833,N/A,440 Taylor Flat,South Sydney,NM,78798,2003-12-24,ACTIVE
1766819624,Ryan,SHAW,ryan.shaw@COMPANY.COM,2017-09-06,IT Support Specialist,IT,"$83,833",1766819557,1000 Corey Summit,Hicksberg,MT,13058,1993-06-06,Active
1766819625,Lisa,Andrews,Lisa.Andrews@company.com,2019-01-19,product analyst, analytics ,"$113,860",1766819536,773 Ellen Inlet,Brandonview,AL,16124,2001-04-29,Terminated
1766819626,Derek,HERNANDEZ,Derek.Hernandez@company.com,2021-01-07,HR Manager,HR,"$104,241",1766819534,42861 John Street Apt. 604,North Shannonshire,CO,15152,1963-05-11,ACTIVE
1766819627,richard,Horton,Richard.Horton@company.com,2019-03-17,Talent Acquisition Specialist,HR,"$144,412",1766819541,3174 Gina Glens,New Lisaland,WA,91613,1965-03-06,On Leave
1766819628,richard,SMITH,richard.smith@COMPANY.COM,2025-10-02,Business Intelligence Analyst,Analytics,56641,1766819546,173 Desiree Groves,West Jennifershire,UT,00888,1969-03-20,ACTIVE
1766819629,charles,Williams,Charles.Williams@company.com,2025-12-16,Systems Administrator,IT,"$49,472",1766819577,6291 Berry Motorway Apt. 478,Riveraburgh,AZ,39319,1986-02-07,
1766819630,steven,Gardner,Steven.Gardner@company.com,2019-06-07,Account Executive,Sales,91845,1766819568,10416 Christian Ranch Apt. 733,North Anna,VI,50657,1990-10-20,Active
1766819631,Cindy,RICHARDS,Cindy.Richards@company.com,2021-10-05,Talent Acquisition Specialist,HR,105989,1766819541,53123 Richard Walks Suite 957,North Mackenzie,PW,84772,1981-05-15,
1766819632,thomas,NELSON,Thomas.Nelson@company.com,2025-11-20,HR Generalist,HR,44444,1766819547,9172 Brenda Lakes Apt. 606,Conleyville,PA,46103,1977-07-07,On Leave
1766819633,diane,Zhang,Diane.Zhang@company.com,2019-09-08,Sales Associate,Sales,"$99,129",1766819617,023 Bauer Junction Apt. 274,Kathyberg,WY,10149,1973-06-19,Active
1766819634,Daniel,Hernandez,Daniel.Hernandez@company.com,2025-05-05,Learning & Development Lead,HR,"$99,176",1766819546,927 Lisa Union Suite 825,North Michelletown,OR,15652,1980-11-29,Active
1766819635,Jonathan,Garcia,Jonathan.Garcia@company.com,2030-11-06,Talent Acquisition Specialist,HR,101438,1766819555,579 Martin Oval,Port Michael,SC,07674,1961-01-26,Terminated
1766819636,teresa,HARRINGTON,Teresa.Harrington@company.com,2016-09-16,talent acquisition specialist, hr ,52699,1766819565,313 Watts Court Suite 510,Bethanybury,NY,21566,1996-04-30,Active
1766819637,Diane,PERRY,Diane.Perry@company.com,2019-10-28,Talent Acquisition Specialist,HR,"$123,725",1766819620,99710 Jennifer Courts,Clineview,MT,91994,1983-04-04,
1766819638,lisa,Jensen,Lisa.Jensen@company.com,2022-11-19,Systems Administrator,IT,47897,1766819614,611 Phillip Freeway Apt. 247,Port Williamside,NY,40069,1993-07-24,On Leave
1766819639,Brandon,Singleton,Brandon.Singletoncompany.com,2019-09-18,it manager, it ,67865,1766819565,0764 Taylor Square,North John,IN,70435,1976-03-31,Active
1766819640,briana,Livingston,Briana.Livingston@company.com,2016-12-07,Product Analyst,Analytics,"$58,246",1766819622,570 Cooper Corners Apt. 084,Lake Albertbury,GA,49860,1971-03-27,On Leave
1766819641,jerry,Smith,Jerry.Smith@company.com,2022-04-06,business development representative, sales ,"$109,684",N/A,390 Davis Views,Rodriguezmouth,OK,29385,1960-04-15,On Leave
1766819642,ronald,WEISS,Ronald.Weiss@company.com,2023-12-03,Product Analyst,Analytics,"$79,128",1766819610,229 Christina Club Apt. 357,Pricemouth,WV,49324,1977-12-31,
1766819643,Mary,Oconnor,Mary.Oconnor@company.com,2016-01-31,Security Analyst,IT,56005,,58704 Patterson Flats,East David,OK,35166,1987-06-30,
1766819644,tracy,Williams,Tracy.Williams@company.com,2030-08-23,IT Support Specialist,IT,"$141,723",1766819593,375 Vaughn Wall Suite 344,Brandonhaven,HI,14961,1962-10-25,
1766819645,anthony,BLAIR,Anthony@Blair,2019-04-12,Security Analyst,IT,71622,1766819585,16892 Brett Heights,West Jennaville,CT,64651,1969-12-12,
1766819646,Dana,COOPER,Dana.Cooper@company.com,2023-09-07,it manager, it ,"$51,511",,078 Alisha Mews Apt. 395,East Rhonda,FL,74186,1994-06-01,ACTIVE
1766819647,lisa,LAMBERT,Lisa.Lambert@company.com,2018-03-27,IT Manager,IT,"$102,468",1766819626,85691 Vega Stream,Port Matthew,MH,93813,1992-02-25,Terminated
1766819648,Cindy,Brooks,Cindy.Brooks@company.com,2021-07-11,Learning & Development Lead,HR,74239,1766819601,738 Charles Expressway Suite 462,Melissafort,FM,09436,1964-04-05,
1766819649,tiffany,Oconnor,Tiffany.Oconnor@company.com,2017-02-03,Analytics Manager,Analytics,"$104,771",1766819647,3006 Barbara Ford,Smithville,CT,51238,1983-05-28,Terminated
1766819650,Rebecca,GILBERT,Rebecca.Gilbert@company.com,2022-07-03,Systems Administrator,IT,68392,1766819593,945 Riggs Spur,New Shannonfurt,MD,02773,1993-11-18,
1766819651,nathan,Hernandez,Nathan.Hernandez@company.com,2018-12-28,analytics manager, analytics ,82389,,96497 Ayala Pass,Meganchester,CO,63962,1980-02-12,
1766819652,bruce,ALLEN,bruce.allen@COMPANY.COM,2017-02-02,Data Analyst,Analytics,"$69,232",1766819622,0770 Bruce Fords Suite 471,Snowview,CT,13411,1991-12-20,On Leave
1766819653,Claudia,CARLSON,Claudia@Carlson,2024-01-10,HR Assistant,HR,62503,10815,656 Daniel Island Apt. 737,Sarahport,ND,57617,1970-07-27,Active
1766819654,Alex,Woods,Alex.Woods@company.com,2019-05-26,Business Development Representative,Sales,96146,1766819626,276 Neal Prairie,West Elizabeth,SC,53735,1964-04-29,Terminated
1766819655,Derrick,CHAVEZ,Derrick.Chavez@company.com,2024-11-06,DevOps Engineer,IT,44556,,596 Ortiz Park Suite 590,New Phillipberg,VI,96053,1993-05-24,On Leave
1766819656,clifford,Diaz,clifford.diaz@COMPANY.COM,2028-08-31,Business Development Representative,Sales,101254,1766819649,09506 Ross Manor,Timothyshire,MA,08432,1969-05-13,Terminated
1766819657,Debbie,SULLIVAN,Debbie.Sullivan@company.com,2016-11-07,Sales Operations Analyst,Sales,"$128,465",1766819626,7052 Nancy Forge Apt. 705,West Troyport,IL,97277,1988-02-11,ACTIVE
1766819658,Randy,Johnson,Randy.Johnson@company.com,2024-03-16,Security Analyst,IT,84031,1766819555,827 Charles Villages,Michelefurt,IL,86611,1972-10-10,Terminated
1766819659,bonnie,Hale,Bonnie.Hale@company.com,2025-06-17,Sales Manager,Sales,"$53,110",1766819585,147 Amanda Plains,Tonibury,AZ,07144,1990-10-28,On Leave
1766819660,bill,Klein,Bill@Klein,2025-06-17,Sales Operations Analyst,Sales,"$58,911",1766819534,122 Robert Camp,Valenciatown,CA,17435,1983-10-17,Terminated
1766819661,Andrew,Miller,andrew.miller@COMPANY.COM,2020-07-04,HR Generalist,HR,"$109,000",1766819649,48635 Walsh Greens,West Jason,IA,42671,2001-01-03,ACTIVE
1766819662,Brandon,Larsen,Brandon.Larsen@company.com,2016-12-12,data engineer, analytics ,104738,1766819626,656 Jacqueline Meadow Suite 237,East Deborah,KY,22780,1996-12-30,Terminated
1766819663,Cindy,Guzman,Cindy.Guzman@company.com,2017-08-14,Security Analyst,IT,88551,1766819617,98200 Laura Causeway,Masonfurt,WV,86653,1994-05-29,
1766819664,William,FORD,William.Ford@company.com,2016-06-13,HR Assistant,HR,116512,1766819546,937 Williams Prairie,Susanchester,MN,18305,1997-04-20,On Leave
1766819665,Daniel,Bowman,Daniel.Bowman@company.com,2025-09-05,Analytics Manager,Analytics,"$40,693",1766819541,27984 Joseph Radial Apt. 447,North Erica,GU,81869,1984-05-21,Active
1766819666,Phillip,LITTLE,Phillip.Little@company.com,2018-08-31,DevOps Engineer,IT,62369,1766819665,3149 Penny Centers Suite 222,Tinaton,IL,23284,1975-09-26,Terminated
1766819666,Phillip,LITTLE,Phillip.Little@company.com,2018-08-31,DevOps Engineer,IT,62369,1766819665,3149 Penny Centers Suite 222,Tinaton,IL,23284,1975-09-26,Terminated
1766819668,marilyn,HUGHES,Marilyn.Hughes@company.com,2020-07-26,Sales Associate,Sales,49338,1766819549,844 Nathan Village,Lake Daniel,MD,40992,1998-02-19,Active
1766819669,Anna,Mullins,Anna.Mullins@company.com,2021-01-17,Talent Acquisition Specialist,HR,"$110,428",1766819626,8105 Rachel Landing,Howellfort,DC,51023,1976-10-02,
1766819670,Austin,Small,Austin@Small,2029-12-12,Learning & Development Lead,HR,87081,1766819546,475 Brian Circle,Thomasburgh,OR,60037,1960-03-11,Terminated
1766819671,danielle,Rubio,Danielle.Rubio@company.com,2018-06-18,Security Analyst,IT,147372,1766819649,9196 Reynolds Hills Suite 063,Jamesshire,WY,40624,1998-11-01,On Leave
1766819672,jasmine,HODGES,Jasmine.Hodges@company.com,2022-01-03,Analytics Manager,Analytics,54793,1766819593,0144 Nicholas Rapid,South Briannaville,IN,62404,1974-04-22,Terminated
1766819673,mckenzie,Rasmussen,Mckenzie.Rasmussen@company.com,2023-09-11,Learning & Development Lead,HR,"$132,469",1766819557,73762 Marcus Point,Phillipsberg,NH,76609,1968-02-11,Terminated
1766819674,amanda,FRY,Amanda.Fry@company.com,2019-08-26,IT Support Specialist,IT,94906,1766819547,04969 Vargas Mills,Simsmouth,OK,11674,1969-12-04,Active
1766819675,Kelli,Gallegos,Kelli.Gallegos@company.com,2022-05-23,IT Manager,IT,139545,1766819541,101 Johnson Mission Apt. 301,East Jakeland,NJ,75552,1964-04-16,On Leave
1766819676,Paul,MCFARLAND,Paul.Mcfarland@company.com,2017-11-16,Sales Manager,Sales,"$139,025",1766819610,159 Jones Forks,Jonathanburgh,UT,78102,1996-03-08,ACTIVE
1766819676,Paul,MCFARLAND,Paul.Mcfarland@company.com,2017-11-16,Sales Manager,Sales,"$139,025",1766819610,159 Jones Forks,Jonathanburgh,UT,78102,1996-03-08,ACTIVE
