employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
1766819916,Alyssa,Thompson,Alyssa Thompson,alyssa.thompson@company.com,company.com,2021-11-11,Product Analyst,ANALYTICS,65180,MID,1766819718,0577 Jay Points Apt. 542,Lake Adrianaville,VA,81750,1975-11-15,50,4,ACTIVE
1766820158,Alyssa,Wagner,Alyssa Wagner,alyssa.wagner@company.com,company.com,2018-09-08,Data Analyst,ANALYTICS,136088,SENIOR,1766819871,12273 Christopher Points,Lake Erik,PA,53645,1982-11-16,43,7,TERMINATED
1766819674,Amanda,Fry,Amanda Fry,amanda.fry@company.com,company.com,2019-08-26,It Support Specialist,IT,94906,SENIOR,1766819547,04969 Vargas Mills,Simsmouth,OK,11674,1969-12-04,56,6,ACTIVE
1766820502,Amanda,Hall,Amanda Hall,amanda.hall@company.com,company.com,2020-05-07,Data Analyst,ANALYTICS,133808,SENIOR,1766820145,545 Joann Shoals,West Thomas,MP,46645,1989-06-27,36,5,TERMINATED
1766819609,Amanda,Jenkins,Amanda Jenkins,amanda.jenkins@company.com,company.com,2023-12-15,Sales Associate,SALES,61857,MID,1766819541,7712 Mackenzie Union Suite 031,New Elizabethmouth,NY,64973,1991-06-10,34,2,ON LEAVE
1766820076,Amanda,Smith,Amanda Smith,amanda.smith@company.com,company.com,2021-05-11,Business Development Representative,SALES,102487,SENIOR,1766819858,10750 Donald Brooks,Elizabethmouth,FL,87115,2002-05-11,23,4,ACTIVE
1766820774,Amanda,Waters,Amanda Waters,amanda.waters@company.com,company.com,2024-07-05,Product Analyst,ANALYTICS,133680,SENIOR,1766820364,944 Michael Common Suite 882,Alvarezburgh,IN,64707,1988-08-11,37,1,ON LEAVE
1766820697,Amber,Mendez,Amber Mendez,amber.mendez@company.com,company.com,2021-01-01,Hr Manager,HR,94444,SENIOR,1766820390,72558 Garza Stream Suite 223,Jamesfurt,TX,81729,1975-11-06,50,4,ON LEAVE
1766820623,Amy,Andersen,Amy Andersen,amy.andersen@company.com,company.com,2018-03-29,It Support Specialist,IT,75795,MID,1766820432,40736 Burns Throughway,Teresaberg,PA,32949,1960-02-16,65,7,ACTIVE
1766820342,Amy,Hughes,Amy Hughes,amy.hughes@company.com,company.com,2020-10-11,Data Analyst,ANALYTICS,62916,MID,1766820267,91902 Lucas Prairie,West Jason,CO,6732,1990-05-04,35,5,ACTIVE
1766820275,Amy,Lee,Amy Lee,amy.lee@company.com,company.com,2021-11-21,Account Executive,SALES,65258,MID,1766820214,9603 Campos Skyway Suite 988,New Brendastad,ME,29046,1964-04-29,61,4,ON LEAVE
1766820452,Amy,Ortiz,Amy Ortiz,amy.ortiz@company.com,company.com,2018-07-12,Product Analyst,ANALYTICS,74497,MID,1766820241,714 Poole Mission Suite 272,Port Dawn,ND,59044,1961-05-19,64,7,ACTIVE
1766819874,Amy,Pugh,Amy Pugh,amy.pugh@company.com,company.com,2021-11-25,Sales Manager,SALES,105670,SENIOR,1766819870,003 Patricia Ways,Lawrencefurt,AS,94666,1985-01-10,40,4,ON LEAVE
1766820379,Amy,Robinson,Amy Robinson,amy.robinson@company.com,company.com,2019-12-28,Sales Manager,SALES,134141,SENIOR,10929,89875 Robert Centers Apt. 065,West Sherritown,RI,27386,1972-07-26,53,5,ACTIVE
1766820565,Amy,Rocha,Amy Rocha,amy.rocha@company.com,company.com,2019-06-19,Sales Operations Analyst,SALES,85810,SENIOR,,0986 Julie Vista Suite 264,Lake Adrianabury,WA,37611,2000-01-10,25,6,ACTIVE
1766820012,Amy,Weaver,Amy Weaver,amy.weaver@company.com,company.com,2018-04-02,Talent Acquisition Specialist,HR,80299,SENIOR,1766819848,86123 Thomas Way,North Michael,IA,77915,1966-10-28,59,7,TERMINATED
1766819600,Amy,Williams,Amy Williams,amy.williams@company.com,company.com,2017-09-09,Business Development Representative,SALES,40087,JUNIOR,1766819568,726 Ricky Ridges,South Joshua,OR,28521,2002-05-11,23,8,ON LEAVE
1766820357,Ana,Santos,Ana Santos,ana.santos@company.com,company.com,2023-07-11,Systems Administrator,IT,112446,SENIOR,1766819534,1661 Patterson Port Apt. 839,West Wesleyshire,AL,74103,2001-07-23,24,2,TERMINATED
1766820350,Andre,Mendoza,Andre Mendoza,andre.mendoza@company.com,company.com,2022-04-18,Sales Associate,SALES,140002,SENIOR,,2833 Alyssa Station,Lindahaven,SD,22905,1972-11-28,53,3,ON LEAVE
1766820218,Andrea,Collins,Andrea Collins,andrea.collins@company.com,company.com,2021-09-12,Systems Administrator,IT,57602,MID,,064 Cynthia Center,Ryanfort,GU,54670,1994-11-23,31,4,TERMINATED
1766820362,Andrea,Lewis,Andrea Lewis,andrea.lewis@company.com,company.com,2022-04-04,Hr Generalist,HR,130762,SENIOR,1766820001,7950 Stephen Plaza Apt. 198,Wallaceland,MN,14451,1998-02-27,27,3,ACTIVE
1766820217,Andrea,Sawyer,Andrea Sawyer,andrea.sawyer@company.com,company.com,2024-06-08,It Manager,IT,50877,MID,1766819905,611 Tony Villages,Kevinchester,VT,39801,1999-04-11,26,1,TERMINATED
1766820449,Andrew,Carroll,Andrew Carroll,andrew.carroll@company.com,company.com,2016-01-20,Account Executive,SALES,61587,MID,10815,364 Stuart Squares,Port Mark,MS,48099,1978-05-05,47,9,ACTIVE
1766820445,Andrew,Downs,Andrew Downs,andrew.downs@company.com,company.com,2023-05-28,Hr Generalist,HR,85724,SENIOR,1766820423,55433 Keller Keys,Thomasville,NC,13994,1966-11-20,59,2,ACTIVE
1766820233,Andrew,Mcbride,Andrew Mcbride,andrew.mcbride@company.com,company.com,2022-01-15,Security Analyst,IT,62398,MID,,6552 Allen Drive Suite 826,Stevensmouth,AS,73044,1998-09-07,27,3,ACTIVE
1766820304,Andrew,Middleton,Andrew Middleton,andrew.middleton@company.com,company.com,2023-06-05,Business Intelligence Analyst,ANALYTICS,90379,SENIOR,1766820230,5861 Timothy Landing Apt. 390,East Heatherfort,CT,30795,1998-12-22,27,2,ACTIVE
1766819661,Andrew,Miller,Andrew Miller,andrew.miller@company.com,company.com,2020-07-04,Hr Generalist,HR,109000,SENIOR,1766819649,48635 Walsh Greens,West Jason,IA,42671,2001-01-03,24,5,ACTIVE
1766819985,Andrew,Stewart,Andrew Stewart,andrew.stewart@company.com,company.com,2018-07-26,It Manager,IT,131172,SENIOR,1766819718,0878 Morris Street,Henrybury,KY,9013,1960-11-01,65,7,ACTIVE
1766819545,Andrew,Vega,Andrew Vega,andrew.vega@company.com,company.com,2024-08-10,Sales Operations Analyst,SALES,98844,SENIOR,,1466 Maxwell Loop,New Tracyville,NE,38274,1983-08-31,42,1,ACTIVE
1766819835,Angel,Mccarthy,Angel Mccarthy,angel.mccarthy@company.com,company.com,2020-12-16,Business Intelligence Analyst,ANALYTICS,59819,MID,1766819617,7890 Garcia Route Apt. 709,North Joshua,NV,84925,1987-02-19,38,5,TERMINATED
1766820219,Angela,Adams,Angela Adams,angela.adams@company.com,company.com,2018-06-01,Account Executive,SALES,49185,JUNIOR,1766820139,5176 Ford Harbor,Grayside,FM,49710,1971-05-12,54,7,ACTIVE
1766820325,Angela,Coleman,Angela Coleman,angela.coleman@company.com,company.com,2022-10-27,Sales Operations Analyst,SALES,97665,SENIOR,1766819913,575 Jeffrey Village Suite 960,Smithtown,MI,83593,1995-03-24,30,3,TERMINATED
1766820394,Angela,Gonzalez,Angela Gonzalez,angela.gonzalez@company.com,company.com,2016-02-10,Sales Operations Analyst,SALES,42567,JUNIOR,1766819930,396 Shannon Drives,Whiteton,GU,96687,1964-07-25,61,9,ACTIVE
1766820723,Angela,Huber,Angela Huber,angela.huber@company.com,company.com,2016-08-30,Product Analyst,ANALYTICS,54205,MID,1766820277,8612 Lucas Ranch Apt. 246,Jacksonfort,DE,22253,2001-05-18,24,9,ON LEAVE
1766819586,Angela,Walker,Angela Walker,angela.walker@company.com,company.com,2024-04-21,Talent Acquisition Specialist,HR,41409,JUNIOR,,50105 Arnold Lane,Trevinoland,LA,59191,1984-11-15,41,1,ACTIVE
1766819873,Ann,Perez,Ann Perez,ann.perez@company.com,company.com,2022-07-10,Account Executive,SALES,137790,SENIOR,1766819823,00510 Morgan Glens Apt. 227,Port Ronnieville,GU,71412,1998-07-03,27,3,ACTIVE
1766820102,Anna,Jordan,Anna Jordan,anna.jordan@company.com,company.com,2016-10-24,Data Engineer,ANALYTICS,142275,SENIOR,1766819772,994 Beverly Gateway Apt. 882,Port Lisa,AZ,25990,1980-12-23,45,9,ACTIVE
1766820168,Anna,Long,Anna Long,anna.long@company.com,company.com,2020-12-05,Devops Engineer,IT,50361,MID,1766819916,5341 Albert Island,East Jillian,PR,56301,1990-01-21,35,5,ON LEAVE
1766819727,Anna,Russell,Anna Russell,anna.russell@company.com,company.com,2019-10-01,Data Engineer,ANALYTICS,50680,MID,1766819685,668 Shepard Mission,Brookeberg,GA,90202,1979-04-17,46,6,TERMINATED
1766820763,Anne,Kelley,Anne Kelley,anne.kelley@company.com,company.com,2023-02-10,It Manager,IT,71187,MID,1766820267,2256 Mendez Ridge Suite 039,Davidport,CO,25764,1966-08-03,59,2,TERMINATED
1766819813,Annette,Abbott,Annette Abbott,annette.abbott@company.com,company.com,2018-08-29,Business Intelligence Analyst,ANALYTICS,112583,SENIOR,11760,982 Christopher Roads Suite 832,Perezton,AR,18869,1963-05-01,62,7,ON LEAVE
1766819870,Anthony,Chavez,Anthony Chavez,anthony.chavez@company.com,company.com,2023-04-19,It Manager,IT,61806,MID,1766819823,288 Mack Villages,Lake Heidi,AS,29674,1988-05-24,37,2,ACTIVE
1766819937,Anthony,Cohen,Anthony Cohen,anthony.cohen@company.com,company.com,2017-05-04,Talent Acquisition Specialist,HR,104414,SENIOR,1766819880,1503 Kathleen Rapid Apt. 596,East Donna,DE,72344,1964-12-13,61,8,ACTIVE
1766820491,Anthony,Erickson,Anthony Erickson,anthony.erickson@company.com,company.com,2017-02-07,Data Analyst,ANALYTICS,111673,SENIOR,1766819651,77980 Carolyn Meadow,North Elizabeth,MA,27139,1981-01-13,44,8,TERMINATED
1766820803,Anthony,Middleton,Anthony Middleton,anthony.middleton@company.com,company.com,2024-03-05,It Support Specialist,IT,117477,SENIOR,1766820227,17439 Brandon Walks,Leonardtown,DC,45875,1977-02-12,48,1,TERMINATED
1766819684,Anthony,Smith,Anthony Smith,anthony.smith@company.com,company.com,2019-01-21,Business Intelligence Analyst,ANALYTICS,84552,SENIOR,1766819626,184 Williams Pass,West Faith,CT,45044,1976-10-28,49,6,ACTIVE
1766819695,Anthony,Washington,Anthony Washington,anthony.washington@company.com,company.com,2020-09-02,Analytics Manager,ANALYTICS,128675,SENIOR,1766819601,0648 Johnny Point Apt. 502,New Brandon,WA,99547,1969-01-11,56,5,ON LEAVE
1766820434,Antonio,Cordova,Antonio Cordova,antonio.cordova@company.com,company.com,2016-11-03,Learning & Development Lead,HR,70708,MID,1766819610,7665 Pittman Court Suite 496,Mckeeland,NC,12276,1998-07-06,27,9,ACTIVE
1766820116,Antonio,Little,Antonio Little,antonio.little@company.com,company.com,2019-02-22,Systems Administrator,IT,127908,SENIOR,11279,7290 Jennifer Turnpike Suite 094,East Christopherburgh,NE,15868,1968-09-20,57,6,TERMINATED
1766819763,Antonio,Massey,Antonio Massey,antonio.massey@company.com,company.com,2016-03-29,Sales Manager,SALES,148704,SENIOR,,280 Parks Rue Apt. 352,West Dale,HI,87808,1990-06-06,35,9,TERMINATED
1766820642,Antonio,Walker,Antonio Walker,antonio.walker@company.com,company.com,2019-04-09,Business Development Representative,SALES,76450,MID,1766820332,9959 Anne Extensions,Brandonstad,NJ,62212,1973-10-26,52,6,ACTIVE
1766820499,April,Copeland,April Copeland,april.copeland@company.com,company.com,2021-10-13,Product Analyst,ANALYTICS,117100,SENIOR,1766819864,426 Natalie Plains Suite 285,Matthewfort,WA,74950,1971-02-21,54,4,ON LEAVE
1766819700,April,Jimenez,April Jimenez,april.jimenez@company.com,company.com,2025-02-08,Sales Operations Analyst,SALES,79540,MID,,285 Elliott Springs,East Ricardomouth,NH,41710,1974-01-26,51,0,ACTIVE
1766820393,April,Jones,April Jones,april.jones@company.com,company.com,2022-03-01,Hr Manager,HR,58938,MID,1766819998,34795 Tim Club,Port Kelly,OR,22720,1989-01-29,36,3,TERMINATED
1766820411,Ariel,Horton,Ariel Horton,ariel.horton@company.com,company.com,2025-03-02,Learning & Development Lead,HR,132046,SENIOR,1766820214,34290 Williams Ville Suite 409,Lake Staceyville,AL,33014,1986-06-01,39,0,ACTIVE
1766819616,Arthur,Burnett,Arthur Burnett,arthur.burnett@company.com,company.com,2025-06-25,Business Intelligence Analyst,ANALYTICS,131067,SENIOR,1766819534,3207 Steve Harbors Suite 782,Samanthaberg,MS,29191,1975-08-27,50,0,TERMINATED
1766820124,Ashlee,Johnson,Ashlee Johnson,ashlee.johnson@company.com,company.com,2019-08-12,Business Development Representative,SALES,86731,SENIOR,1766819617,933 Omar Prairie,Margaretview,MN,32484,1984-07-15,41,6,ACTIVE
1766820238,Ashley,Cruz,Ashley Cruz,ashley.cruz@company.com,company.com,2020-10-17,Learning & Development Lead,HR,79715,MID,11913,9025 Ross Burg Suite 181,Pittmanport,MT,89606,1973-12-05,52,5,TERMINATED
1766820322,Ashley,Lewis,Ashley Lewis,ashley.lewis@company.com,company.com,2016-08-25,Learning & Development Lead,HR,148173,SENIOR,1766819943,91560 Chad Gateway,North Stephenport,MI,2490,1964-02-06,61,9,TERMINATED
1766820701,Ashley,Powell,Ashley Powell,ashley.powell@company.com,company.com,2022-10-29,Learning & Development Lead,HR,132657,SENIOR,1766819874,510 Laura Park Suite 859,New Steven,AS,26221,1993-05-18,32,3,TERMINATED
1766819543,Ashley,Walsh,Ashley Walsh,ashley.walsh@company.com,company.com,2018-01-28,Hr Assistant,HR,73353,MID,1766819540,64787 Maria Plaza,South Jamesbury,AK,24900,2003-01-05,22,7,TERMINATED
1766820589,Ashley,Wells,Ashley Wells,ashley.wells@company.com,company.com,2019-02-24,Sales Associate,SALES,43506,JUNIOR,1766820351,32217 Huff Estate,West Eric,MD,83297,1973-02-25,52,6,ACTIVE
1766820227,Ashley,White,Ashley White,ashley.white@company.com,company.com,2021-05-05,Hr Generalist,HR,127938,SENIOR,1766819686,620 Fletcher Track,Cabrerastad,WV,5938,1974-02-06,51,4,ON LEAVE
1766820241,Audrey,Davidson,Audrey Davidson,audrey.davidson@company.com,company.com,2019-11-22,Analytics Manager,ANALYTICS,57348,MID,10530,46917 Stevens Avenue Apt. 675,Nicoleberg,AS,61072,1969-09-03,56,6,TERMINATED
1766819718,Austin,Camacho,Austin Camacho,austin.camacho@company.com,company.com,2025-09-12,Sales Manager,SALES,61232,MID,1766819534,84709 Patricia Wells Apt. 021,Brooksmouth,NJ,28056,1966-12-15,59,0,ACTIVE
1766820818,Austin,Martinez,Austin Martinez,austin.martinez@company.com,company.com,2023-01-25,Talent Acquisition Specialist,HR,140907,SENIOR,1766820242,881 Taylor Terrace Apt. 739,East Kimberlymouth,FM,6288,1997-12-20,28,2,TERMINATED
1766820632,Austin,Walker,Austin Walker,austin.walker@company.com,company.com,2019-04-22,Sales Operations Analyst,SALES,40586,JUNIOR,1766819976,7687 Jason Creek,Jonesview,KY,94638,1996-12-13,29,6,ACTIVE
1766819895,Barbara,Anderson,Barbara Anderson,barbara.anderson@company.com,company.com,2017-06-30,Security Analyst,IT,60491,MID,1766819823,120 Christopher Valleys Apt. 574,Chloefort,SC,10199,1982-03-07,43,8,ACTIVE
1766820767,Barbara,Bean,Barbara Bean,barbara.bean@company.com,company.com,2018-07-04,Sales Operations Analyst,SALES,89941,SENIOR,1766820553,9367 Nancy Union Suite 821,Vargasburgh,UT,85556,1982-04-27,43,7,ON LEAVE
1766819572,Barbara,Garcia,Barbara Garcia,barbara.garcia@company.com,company.com,2023-09-28,Data Analyst,ANALYTICS,112044,SENIOR,1766819541,026 Macias Freeway Suite 660,Carolineborough,ID,51098,1966-05-04,59,2,ON LEAVE
1766820377,Barbara,Mckinney,Barbara Mckinney,barbara.mckinney@company.com,company.com,2017-04-19,Talent Acquisition Specialist,HR,110053,SENIOR,1766820022,365 Parsons Expressway Suite 770,Lake Andrewborough,GU,65345,1993-02-10,32,8,ACTIVE
1766819868,Barry,Hill,Barry Hill,barry.hill@company.com,company.com,2017-02-17,It Manager,IT,118028,SENIOR,1766819585,528 Fitzgerald Villages Suite 947,East Christina,CA,52749,1974-07-21,51,8,ACTIVE
1766820645,Becky,Adams,Becky Adams,becky.adams@company.com,company.com,2024-05-30,Sales Manager,SALES,58812,MID,1766820139,72700 Patton Mountains Suite 512,Lopezview,MP,863,1979-07-25,46,1,ACTIVE
1766820232,Becky,Gardner,Becky Gardner,becky.gardner@company.com,company.com,2025-03-25,Sales Operations Analyst,SALES,50691,MID,,947 Samantha Port,Port Christopherfurt,OH,72508,1980-05-15,45,0,ACTIVE
1766819837,Becky,Luna,Becky Luna,becky.luna@company.com,company.com,2017-05-06,Security Analyst,IT,49632,JUNIOR,1766819786,5459 Timothy Mountain Apt. 361,Lake Kimberlyfurt,AL,9677,1991-09-09,34,8,ACTIVE
1766819977,Belinda,Bryant,Belinda Bryant,belinda.bryant@company.com,company.com,2017-01-03,Systems Administrator,IT,137554,SENIOR,1766819620,99893 Davis Mount Suite 628,Brownport,MN,94647,1969-01-31,56,8,TERMINATED
1766820570,Benjamin,Nguyen,Benjamin Nguyen,benjamin.nguyen@company.com,company.com,2021-09-16,Devops Engineer,IT,141819,SENIOR,,37969 Tyler Brooks,Jonesmouth,AZ,61130,1982-01-10,43,4,ACTIVE
1766819881,Bernard,Freeman,Bernard Freeman,bernard.freeman@company.com,company.com,2021-06-04,Sales Associate,SALES,112306,SENIOR,1766819577,39177 Huff Turnpike Suite 976,Yateschester,FM,20868,1980-04-03,45,4,ACTIVE
1766820055,Bethany,Holt,Bethany Holt,bethany.holt@company.com,company.com,2019-04-26,Sales Associate,SALES,130643,SENIOR,1766819903,235 Lucas Shore,Mariamouth,VT,53712,1961-08-04,64,6,ON LEAVE
1766819949,Bethany,Wang,Bethany Wang,bethany.wang@company.com,company.com,2022-12-02,Hr Generalist,HR,45046,JUNIOR,1766819676,7889 Franklin Pass,Floydfort,LA,89259,1984-01-02,41,3,ACTIVE
